5|33|Sesungguhnya pembalasan terhadap orang-orang yang memerangi Allah dan Rasul-Nya dan membuat kerusakan di muka bumi, atau dibuang dari negeri (tempat kediamannya). Yang demikian itu (sebagai) suatu penghinaan untuk mereka didunia, dan di akhirat mereka beroleh siksaan yang besar,,,,,,,,,,,
5|34|kecuali orang-orang yang taubat (di antara mereka) sebelum kamu dapat menguasai (menangkap) mereka; maka ketahuilah bahwasanya Allah Maha Pengampun lagi Maha Penyayang.,,,,,,,,,,,,,
5|35|Hai orang-orang yang beriman, supaya kamu mendapat keberuntungan.,,,,,,,,,,,,
5|36|Sesungguhnya orang-orang yang kafir sekiranya mereka mempunyai apa yang dibumi ini seluruhnya dan mempunyai yang sebanyak itu (pula) untuk menebusi diri mereka dengan itu dari azab hari kiamat,,,,,,,,,,,,,
5|37|Mereka ingin keluar dari neraka,,,,,,,,,,,,,
5|38|Laki-laki yang mencuri dan perempuan yang mencuri,,,,,,,,,,,,,
5|39|Maka barangsiapa bertaubat (di antara pencuri-pencuri itu) sesudah melakukan kejahatan itu dan memperbaiki diri,,,,,,,,,,,,,
5|40|Tidakkah kamu tahu,,,,,,,,,,,,,
5|41|Hari Rasul," padahal hati mereka belum beriman; dan (juga) di antara orang-orang Yahudi. (Orang-orang Yahudi itu) amat suka mendengar (berita-berita) bohong dan amat suka mendengar perkataan-perkataan orang lain yang belum pernah datang kepadamu; mereka merubah perkataan-perkataan (Taurat) dari tempat-tempatnya. Mereka mengatakan: ""Jika diberikan ini (yang sudah di rubah-rubah oleh mereka) kepada kamu", maka terimalah," dan jika kamu diberi yang bukan ini maka hati-hatilah"". Barangsiapa yang Allah menghendaki kesesatannya", maka sekali-kali kamu tidak akan mampu menolak sesuatupun (yang datang) daripada Allah. Mereka itu adalah orang-orang yang Allah tidak hendak mensucikan hati mereka. Mereka beroleh kehinaan di dunia dan di akhirat mereka beroleh siksaan yang besar.,,,,,,,,,
5|42|Mereka itu adalah orang-orang yang suka mendengar berita bohong, atau berpalinglah dari mereka; jika kamu berpaling dari mereka maka mereka tidak akan memberi mudharat kepadamu sedikitpun. Dan jika kamu memutuskan perkara mereka, maka putuskanlah (perkara itu) diantara mereka dengan adil, sesungguhnya Allah menyukai orang-orang yang adil.,,,,,,,,,,
5|43|Dan bagaimanakah mereka mengangkatmu menjadi hakim mereka,,,,,,,,,,,,,
5|44|Sesungguhnya Kami telah menurunkan Kitab Taurat di dalamnya (ada) petunjuk dan cahaya (yang menerangi), disebabkan mereka diperintahkan memelihara kitab-kitab Allah dan mereka menjadi saksi terhadapnya. Karena itu janganlah kamu takut kepada manusia, (tetapi) takutlah kepada-Ku. Dan janganlah kamu menukar ayat-ayat-Ku dengan harga yang sedikit. Barangsiapa yang tidak memutuskan menurut apa yang diturunkan Allah, maka mereka itu adalah orang-orang yang kafir.,,,,,,,,,,
5|45|Dan Kami telah tetapkan terhadap mereka di dalamnya (At Taurat) bahwasanya jiwa (dibalas) dengan jiwa, telinga dengan telinga, gigi dengan gigi, dan luka luka (pun) ada qishaashnya. Barangsiapa yang melepaskan (hak qishaash)nya, maka melepaskan hak itu (menjadi) penebus dosa baginya. Barangsiapa tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itu adalah orang-orang yang zalim.,,,,,,,,
5|46|Dan Kami iringkan jejak mereka (nabi nabi Bani Israil) dengan Isa putera Maryam, dan membenarkan kitab yang sebelumnya, yaitu Kitab Taurat. Dan menjadi petunjuk serta pengajaran untuk orang-orang yang bertakwa.,,,,,,,,,,,
5|47|Dan hendaklah orang-orang pengikut Injil,,,,,,,,,,,,,
5|48|Dan Kami telah turunkan kepadamu Al Quran dengan membawa kebenaran, Kami berikan aturan dan jalan yang terang. Sekiranya Allah menghendaki, niscaya kamu dijadikan-Nya satu umat (saja), tetapi Allah hendak menguji kamu terhadap pemberian-Nya kepadamu, maka berlomba-lombalah berbuat kebajikan. Hanya kepada Allah-lah kembali kamu semuanya, lalu diberitahukan-Nya kepadamu apa yang telah kamu perselisihkan itu,,,,,,,,
5|49|dan hendaklah kamu memutuskan perkara di antara mereka menurut apa yang diturunkan Allah, maka ketahuilah bahwa sesungguhnya Allah menghendaki akan menimpakan mushibah kepada mereka disebabkan sebahagian dosa-dosa mereka. Dan sesungguhnya kebanyakan manusia adalah orang-orang yang fasik.,,,,,,,,,,,,
5|50|Apakah hukum Jahiliyah yang mereka kehendaki,,,,,,,,,,,,,
5|51|Hai orang-orang yang beriman,,,,,,,,,,,,,
5|52|Maka kamu akan melihat orang-orang yang ada penyakit dalam hatinya (orang-orang munafik) bersegera mendekati mereka (Yahudi dan Nasrani), mereka menjadi menyesal terhadap apa yang mereka rahasiakan dalam diri mereka.,,,,,,,,,,,,
"5|53|Dan orang-orang yang beriman akan mengatakan: ""Inikah orang-orang yang bersumpah sungguh-sungguh dengan nama Allah",,,,,,,,,,,,,
5|54|Hai orang-orang yang beriman, yang bersikap lemah lembut terhadap orang yang mukmin, yang bersikap keras terhadap orang-orang kafir, yang berjihad dijalan Allah, dan yang tidak takut kepada celaan orang yang suka mencela. Itulah karunia Allah, diberikan-Nya kepada siapa yang dikehendaki-Nya, dan Allah Maha Luas (pemberian-Nya), lagi Maha Mengetahui.,,,,,,
5|55|Sesungguhnya penolong kamu hanyalah Allah, yang mendirikan shalat dan menunaikan zakat, seraya mereka tunduk (kepada Allah).,,,,,,,,,,,
5|56|Dan barangsiapa mengambil Allah,,,,,,,,,,,,,
5|57|Hai orang-orang yang beriman, (yaitu) di antara orang-orang yang telah diberi kitab sebelummu, dan orang-orang yang kafir (orang-orang musyrik). Dan bertakwalah kepada Allah jika kamu betul-betul orang-orang yang beriman.,,,,,,,,,,,
5|58|Dan apabila kamu menyeru (mereka) untuk (mengerjakan) sembahyang,,,,,,,,,,,,,
"5|59|Katakanlah: ""Hai Ahli Kitab", kepada apa yang diturunkan kepada kami dan kepada apa yang diturunkan sebelumnya, sedang kebanyakan di antara kamu benar-benar orang-orang yang fasik?,,,,,,,,,,,
"5|60|Katakanlah: ""Apakah akan aku beritakan kepadamu tentang orang-orang yang lebih buruk pembalasannya dari (orang-orang fasik) itu disisi Allah",,,,,,,,,,,,,
5|61|Dan apabila orang-orang (Yahudi atau munafik) datang kepadamu,,,,,,,,,,,,,
5|62|Dan kamu akan melihat kebanyakan dari mereka (orang-orang Yahudi) bersegera membuat dosa,,,,,,,,,,,,,
5|63|Mengapa orang-orang alim mereka,,,,,,,,,,,,,
"5|64|Orang-orang Yahudi berkata: ""Tangan Allah terbelenggu""",,,,,,,,,,,,,
5|65|Dan sekiranya Ahli Kitab beriman dan bertakwa,,,,,,,,,,,,,
5|66|Dan sekiranya mereka sungguh-sungguh menjalankan (hukum) Taurat dan Injil dan (Al Quran) yang diturunkan kepada mereka dari Tuhannya,,,,,,,,,,,,,
5|67|Hai Rasul,,,,,,,,,,,,,
"5|68|Katakanlah: ""Hai Ahli Kitab"," dan Al Quran yang diturunkan kepadamu dari Tuhanmu"". Sesungguhnya apa yang diturunkan kepadamu (Muhammad) dari Tuhanmu akan menambah kedurhakaan dan kekafiran kepada kebanyakan dari mereka; maka janganlah kamu bersedih hati terhadap orang-orang yang kafir itu.",,,,,,,,,,,,
5|69|Sesungguhnya orang-orang mukmin, siapa saja (diantara mereka) yang benar-benar saleh, maka tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.,,,,,,,,,,,
5|70|Sesungguhnya Kami telah mengambil perjanjian dari Bani Israil,,,,,,,,,,,,,
5|71|Dan mereka mengira bahwa tidak akan terjadi suatu bencanapun (terhadap mereka dengan membunuh nabi-nabi itu), kemudian kebanyakan dari mereka buta dan tuli (lagi). Dan Allah Maha Melihat apa yang mereka kerjakan.,,,,,,,,,,,,
"5|72|Sesungguhnya telah kafirlah orang-orang yang berkata: ""Sesungguhnya Allah ialah Al Masih putera Maryam""", maka pasti Allah mengharamkan kepadanya surga, dan tempatnya ialah neraka, tidaklah ada bagi orang-orang zalim itu seorang penolongpun.,,,,,,,,,,
"5|73|Sesungguhnya kafirlah orang0orang yang mengatakan: ""Bahwasanya Allah salah seorang dari yang tiga""",,,,,,,,,,,,,
5|74|Maka mengapa mereka tidak bertaubat kepada Allah dan memohon ampun kepada-Nya?. Dan Allah Maha Pengampun lagi Maha Penyayang.,,,,,,,,,,,,,
5|75|Al Masih putera Maryam itu hanyalah seorang Rasul yang sesungguhnya telah berlalu sebelumnya beberapa rasul, kemudian perhatikanlah bagaimana mereka berpaling (dari memperhatikan ayat-ayat Kami itu).,,,,,,,,,,,,
"5|76|Katakanlah: ""Mengapa kamu menyembah selain daripada Allah",,,,,,,,,,,,,
"5|77|Katakanlah: ""Hai Ahli Kitab",,,,,,,,,,,,,
5|78|Telah dilaknati orang-orang kafir dari Bani Israil dengan lisan Daud dan Isa putera Maryam. Yang demikian itu,,,,,,,,,,,,,
5|79|Mereka satu sama lain selalu tidak melarang tindakan munkar yang mereka perbuat. Sesungguhnya amat buruklah apa yang selalu mereka perbuat itu.,,,,,,,,,,,,,
5|80|Kamu melihat kebanyakan dari mereka tolong-menolong dengan orang-orang yang kafir (musyrik). Sesungguhnya amat buruklah apa yang mereka sediakan untuk diri mereka,,,,,,,,,,,,,
5|81|Sekiranya mereka beriman kepada Allah, tapi kebanyakan dari mereka adalah orang-orang yang fasik.,,,,,,,,,,,,
"5|82|Sesungguhnya kamu dapati orang-orang yang paling keras permusuhannya terhadap orang-orang yang beriman ialah orang-orang Yahudi dan orang-orang musyrik. Dan sesungguhnya kamu dapati yang paling dekat persahabatannya dengan orang-orang yang beriman ialah orang-orang yang berkata: ""Sesungguhnya kami ini orang Nasrani"". Yang demikian itu disebabkan karena di antara mereka itu (orang-orang Nasrani) terdapat pendeta-pendeta dan rahib-rahib",,,,,,,,,,,,,
5|83|Dan apabila mereka mendengarkan apa yang diturunkan kepada Rasul (Muhammad), maka catatlah kami bersama orang-orang yang menjadi saksi (atas kebenaran Al Quran dan kenabian Muhammad s.a.w.).,,,,,,,,,,,,
5|84|Mengapa kami tidak akan beriman kepada Allah dan kepada kebenaran yang datang kepada kami,,,,,,,,,,,,,
5|85|Maka Allah memberi mereka pahala terhadap perkataan yang mereka ucapkan,,,,,,,,,,,,,
5|86|Dan orang-orang kafir serta mendustakan ayat-ayat Kami,,,,,,,,,,,,,
5|87|Hai orang-orang yang beriman,,,,,,,,,,,,,
5|88|Dan makanlah makanan yang halal lagi baik dari apa yang Allah telah rezekikan kepadamu,,,,,,,,,,,,,
5|89|Allah tidak menghukum kamu disebabkan sumpah-sumpahmu yang tidak dimaksud (untuk bersumpah), ialah memberi makan sepuluh orang miskin, yaitu dari makanan yang biasa kamu berikan kepada keluargamu, atau memberi pakaian kepada mereka atau memerdekakan seorang budak. Barang siapa tidak sanggup melakukan yang demikian, maka kaffaratnya puasa selama tiga hari. Yang demikian itu adalah kaffarat sumpah-sumpahmu bila kamu bersumpah (dan kamu langgar). Dan jagalah sumpahmu. Demikianlah Allah menerangkan kepadamu hukum-hukum-Nya agar kamu bersyukur (kepada-Nya).,,,,,,,,,
5|90|Hai orang-orang yang beriman, (berkorban untuk) berhala, mengundi nasib dengan panah, adalah termasuk perbuatan syaitan. Maka jauhilah perbuatan-perbuatan itu agar kamu mendapat keberuntungan.,,,,,,,,,,
5|91|Sesungguhnya syaitan itu bermaksud hendak menimbulkan permusuhan dan kebencian di antara kamu lantaran (meminum) khamar dan berjudi itu,,,,,,,,,,,,,
5|92|Dan taatlah kamu kepada Allah dan taatlah kamu kepada Rasul-(Nya) dan berhati-hatilah. Jika kamu berpaling,,,,,,,,,,,,,
5|93|Tidak ada dosa bagi orang-orang yang beriman dan mengerjakan amalan yang saleh karena memakan makanan yang telah mereka makan dahulu, kemudian mereka tetap bertakwa dan beriman, kemudian mereka (tetap juga) bertakwa dan berbuat kebajikan. Dan Allah menyukai orang-orang yang berbuat kebajikan.,,,,,,,,,,,
5|94|Hai orang-orang yang beriman, maka baginya azab yang pedih.,,,,,,,,,,,,
5|95|Hai orang-orang yang beriman, maka dendanya ialah mengganti dengan binatang ternak seimbang dengan buruan yang dibunuhnya, menurut putusan dua orang yang adil di antara kamu sebagai had-yad yang dibawa sampai ke Ka´bah atau (dendanya) membayar kaffarat dengan memberi makan orang-orang miskin atau berpuasa seimbang dengan makanan yang dikeluarkan itu, supaya dia merasakan akibat buruk dari perbuatannya. Allah telah memaafkan apa yang telah lalu. Dan barangsiapa yang kembali mengerjakannya, niscaya Allah akan menyiksanya. Allah Maha Kuasa lagi mempunyai (kekuasaan untuk) menyiksa.,,,,,,,,,
5|96|Dihalalkan bagimu binatang buruan laut dan makanan (yang berasal) dari laut sebagai makanan yang lezat bagimu,,,,,,,,,,,,,
5|97|Allah telah menjadikan Ka´bah, had-ya, qalaid. (Allah menjadikan yang) demikian itu agar kamu tahu, bahwa sesungguhnya Allah mengetahui apa yang ada di langit dan apa yang ada di bumi dan bahwa sesungguhnya Allah Maha Mengetahui segala sesuatu.,,,,,,,,,,
5|98|Ketahuilah,,,,,,,,,,,,,
5|99|Kewajiban Rasul tidak lain hanyalah menyampaikan,,,,,,,,,,,,,
"5|100|Katakanlah: ""Tidak sama yang buruk dengan yang baik"," agar kamu mendapat keberuntungan"".",,,,,,,,,,,,
5|101|Hai orang-orang yang beriman, Allah memaafkan (kamu) tentang hal-hal itu. Allah Maha Pengampun lagi Maha Penyantun.,,,,,,,,,,,,
5|102|Sesungguhnya telah ada segolongsn manusia sebelum kamu menanyakan hal-hal yang serupa itu (kepada Nabi mereka),,,,,,,,,,,,,
5|103|Allah sekali-kali tidak pernah mensyari´atkan adanya bahiirah, dan kebanyakan mereka tidak mengerti.,,,,,,,,,,,,
"5|104|Apabila dikatakan kepada mereka: ""Marilah mengikuti apa yang diturunkan Allah dan mengikuti Rasul"". Mereka menjawab: ""Cukuplah untuk kami apa yang kami dapati bapak-bapak kami mengerjakannya"". Dan apakah mereka itu akan mengikuti nenek moyang mereka walaupun nenek moyang mereka itu tidak mengetahui apa-apa dan tidak (pula) mendapat petunjuk?.",,,,,,,,,,,,,
5|105|Hai orang-orang yang beriman,,,,,,,,,,,,,
5|106|Hai orang-orang yang beriman, maka hendaklah (wasiat itu) disaksikan oleh dua orang yang adil di antara kamu, atau dua orang yang berlainan agama dengan kamu, jika kamu dalam perjalanan dimuka bumi lalu kamu ditimpa bahaya kematian. Kamu tahan kedua saksi itu sesudah sembahyang (untuk bersumpah), lalu mereka keduanya bersumpah dengan nama Allah," jika kamu ragu-ragu: ""(Demi Allah) kami tidak akan membeli dengan sumpah ini harga yang sedikit (untuk kepentingan seseorang)", walaupun dia karib kerabat," dan tidak (pula) kami menyembunyikan persaksian Allah; sesungguhnya kami kalau demikian tentulah termasuk orang-orang yang berdosa"".",,,,,,
5|107|Jika diketahui bahwa kedua (saksi itu) membuat dosa, dan kami tidak melanggar batas," sesungguhnya kami kalau demikian tentulah termasuk orang yang menganiaya diri sendiri"".",,,,,,,,,,,
5|108|Itu lebih dekat untuk (menjadikan para saksi) mengemukakan persaksiannya menurut apa yang sebenarnya,,,,,,,,,,,,,
5|109|(Ingatlah),,,,,,,,,,,,,
5|110|(Ingatlah), hikmah, Taurat dan Injil, dan (ingatlah pula) diwaktu kamu membentuk dari tanah (suatu bentuk) yang berupa burung dengan ijin-Ku, kemudian kamu meniup kepadanya, lalu bentuk itu menjadi burung (yang sebenarnya) dengan seizin-Ku. Dan (ingatlah) di waktu kamu menyembuhkan orang yang buta sejak dalam kandungan ibu dan orang yang berpenyakit sopak dengan seizin-Ku, dan (ingatlah) di waktu kamu mengeluarkan orang mati dari kubur (menjadi hidup) dengan seizin-Ku, dan (ingatlah) di waktu Aku menghalangi Bani Israil (dari keinginan mereka membunuh kamu) di kala kamu mengemukakan kepada mereka keterangan-keterangan yang nyata," lalu orang-orang kafir diantara mereka berkata: ""Ini tidak lain melainkan sihir yang nyata"".",,,,,
5|111|Dan (ingatlah),,,,,,,,,,,,,
5|112|(Ingatlah),,,,,,,,,,,,,
"5|113|Mereka berkata: ""Kami ingin memakan hidangan itu dan supaya tenteram hati kami dan supaya kami yakin bahwa kamu telah berkata benar kepada kami",,,,,,,,,,,,,
"5|114|Isa putera Maryam berdoa: ""Ya Tuhan kami turunkanlah kiranya kepada kami suatu hidangan dari langit (yang hari turunnya) akan menjadi hari raya bagi kami yaitu orang-orang yang bersama kami dan yang datang sesudah kami",,,,,,,,,,,,,
"5|115|Allah berfirman: ""Sesungguhnya Aku akan menurunkan hidangan itu kepadamu",,,,,,,,,,,,,
"5|116|Dan (ingatlah) ketika Allah berfirman: ""Hai Isa putera Maryam",,,,,,,,,,,,,
"5|117|Aku tidak pernah mengatakan kepada mereka kecuali apa yang Engkau perintahkan kepadaku (mengatakan)nya yaitu: ""Sembahlah Allah", selama aku berada di antara mereka. Maka setelah Engkau wafatkan aku, Engkau-lah yang mengawasi mereka. Dan Engkau adalah Maha Menyaksikan atas segala sesuatu.,,,,,,,,,,,
5|118|Jika Engkau menyiksa mereka, maka sesungguhnya Engkaulah Yang Maha Perkasa lagi Maha Bijaksana.,,,,,,,,,,,,
"5|119|Allah berfirman: ""Ini adalah suatu hari yang bermanfaat bagi orang-orang yang benar kebenaran mereka. Bagi mereka surga yang dibawahnya mengalir sungai-sungai; mereka kekal di dalamnya selama-lamanya; Allah ridha terhadap-Nya. Itulah keberuntungan yang paling besar"".",,,,,,,,,,,,,
5|120|Kepunyaan Allah-lah kerajaan langit dan bumi dan apa yang ada di dalamnya; dan Dia Maha Kuasa atas segala sesuatu.,,,,,,,,,,,,,
6|1|Segala puji bagi Allah Yang telah menciptakan langit dan bumi dan mengadakan gelap dan terang,,,,,,,,,,,,,
6|2|Dialah Yang menciptakan kamu dari tanah, kemudian kamu masih ragu-ragu (tentang berbangkit itu).,,,,,,,,,,,,
6|3|Dan Dialah Allah (yang disembah),,,,,,,,,,,,,
6|4|Dan tidak ada suatu ayatpun dari ayat-ayat Tuhan sampai kepada mereka,,,,,,,,,,,,,
6|5|Sesungguhnya mereka telah mendustakan yang haq (Al-Quran) tatkala sampai kepada mereka,,,,,,,,,,,,,
6|6|Apakah mereka tidak memperhatikan berapa banyak generasi yang telah Kami binasakan sebelum mereka, dan Kami curahkan hujan yang lebat atas mereka dan Kami jadikan sungai-sungai mengalir di bawah mereka, kemudian Kami binasakan mereka karena dosa mereka sendiri, dan Kami ciptakan sesudah mereka generasi yang lain.,,,,,,,,,,
6|7|Dan kalau Kami turunkan kepadamu tulisan di atas kertas,,,,,,,,,,,,,
"6|8|Dan mereka berkata: ""Mengapa tidak diturunkan kepadanya (Muhammad) malaikat?"" dan kalau Kami turunkan (kepadanya) malaikat",,,,,,,,,,,,,
6|9|Dan kalau Kami jadikan rasul itu malaikat,,,,,,,,,,,,,
6|10|Dan sungguh telah diperolok-olokkan beberapa rasul sebelum kamu,,,,,,,,,,,,,
"6|11|Katakanlah: ""Berjalanlah di muka bumi",,,,,,,,,,,,,
"6|12|Katakanlah: ""Kepunyaan siapakah apa yang ada di langit dan di bumi"". Katakanlah: ""Kepunyaan Allah"". Dia telah menetapkan atas Diri-Nya kasih sayang. Dia sungguh akan menghimpun kamu pada hari kiamat yang tidak ada keraguan padanya. Orang-orang yang meragukan dirinya mereka itu tidak beriman.",,,,,,,,,,,,,
6|13|Dan kepunyaan Allah-lah segala yang ada pada malam dan siang. Dan Dialah Yang Maha Mendengar lagi Maha Mengetahui.,,,,,,,,,,,,,
"6|14|Katakanlah: ""Apakah akan aku jadikan pelindung selain dari Allah yang menjadikan langit dan bumi",,,,,,,,,,,,,
"6|15|Katakanlah: ""Sesungguhnya aku takut akan azab hari yang besar (hari kiamat)",,,,,,,,,,,,,
6|16|Barang siapa yang dijauhkan azab dari padanya pada hari itu,,,,,,,,,,,,,
6|17|Dan jika Allah menimpakan sesuatu kemudharatan kepadamu,,,,,,,,,,,,,
6|18|Dan Dialah yang berkuasa atas sekalian hamba-hamba-Nya. Dan Dialah Yang Maha Bijaksana lagi Maha Mengetahui.,,,,,,,,,,,,,
"6|19|Katakanlah: ""Siapakah yang lebih kuat persaksiannya?"" Katakanlah: ""Allah"". Dia menjadi saksi antara aku dan kamu. Dan Al Quran ini diwahyukan kepadaku supaya dengan dia aku memberi peringatan kepadamu dan kepada orang-orang yang sampai Al-Quran (kepadanya). Apakah sesungguhnya kamu mengakui bahwa ada tuhan-tuhan lain di samping Allah?"" Katakanlah: ""Aku tidak mengakui"". Katakanlah: ""Sesungguhnya Dia adalah Tuhan Yang Maha Esa dan sesungguhnya aku berlepas diri dari apa yang kamu persekutukan (dengan Allah)"".",,,,,,,,,,,,,
6|20|Orang-orang yang telah Kami berikan kitab kepadanya,,,,,,,,,,,,,
6|21|Dan siapakah yang lebih aniaya daripada orang yang membuat-buat suatu kedustaan terhadap Allah,,,,,,,,,,,,,
6|22|Dan (ingatlah),,,,,,,,,,,,,
6|23|Kemudian tiadalah fitnah mereka," tiadalah kami mempersekutukan Allah"".",,,,,,,,,,,,
6|24|Lihatlah bagaimana mereka telah berdusta kepada diri mereka sendiri dan hilanglah daripada mereka sembahan-sembahan yang dahulu mereka ada-adakan.,,,,,,,,,,,,,
6|25|Dan di antara mereka ada orang yang mendengarkani (bacaan)mu," orang-orang kafir itu berkata: ""Al-Quran ini tidak lain hanyalah dongengan orang-orang dahulu"".",,,,,,,,,,,,
6|26|Dan mereka melarang (orang lain) mendengarkan Al-Quran dan mereka sendiri menjauhkan diri daripadanya,,,,,,,,,,,,,
6|27|Dan jika kamu (Muhammad) melihat ketika mereka dihadapkan ke neraka, (tentulah kamu melihat suatu peristiwa yang mengharukan).,,,,,,,,,,,,
6|28|Tetapi (sebenarnya) telah nyata bagi mereka kejahatan yang mereka dahulu selalu menyembunyikannya. Sekiranya mereka dikembalikan ke dunia,,,,,,,,,,,,,
"6|29|Dan tentu mereka akan mengatakan (pula): ""Hidup hanyalah kehidupan kita di dunia ini saja",,,,,,,,,,,,,
"6|30|Dan seandainya kamu melihat ketika mereka dihadapkan kepada Tuhannya (tentulah kamu melihat peristiwa yang mengharukan). Berfirman Allah: ""Bukankah (kebangkitan ini benar?"" Mereka menjawab: ""Sungguh benar",,,,,,,,,,,,,
6|31|Sungguh telah rugilah orang-orang yang mendustakan pertemuan mereka dengan Tuhan; sehingga apabila kiamat datang kepada mereka dengan tiba-tiba, sambil mereka memikul dosa-dosa di atas punggungnya. Ingatlah, amat buruklah apa yang mereka pikul itu.,,,,,,,,,,,
6|32|Dan tiadalah kehidupan dunia ini,,,,,,,,,,,,,
6|33|Sesungguhnya Kami mengetahui bahwasanya apa yang mereka katakan itu menyedihkan hatimu, akan tetapi orang-orang yang zalim itu mengingkari ayat-ayat Allah.,,,,,,,,,,,,
6|34|Dan sesungguhnya telah didustakan (pula) rasul-rasul sebelum kamu,,,,,,,,,,,,,
6|35|Dan jika perpalingan mereka (darimu) terasa amat berat bagimu,,,,,,,,,,,,,
6|36|Hanya mereka yang mendengar sajalah yang mematuhi (seruan Allah), kemudian kepada-Nya-lah mereka dikembalikan.,,,,,,,,,,,,
"6|37|Dan mereka (orang-orang musyrik Mekah) berkata: ""Mengapa tidak diturunkan kepadanya (Muhammad) suatu mukjizat dari Tuhannya?"" Katakanlah: ""Sesungguhnya Allah kuasa menurunkan suatu mukjizat",,,,,,,,,,,,,
6|38|Dan tiadalah binatang-binatang yang ada di bumi dan burung-burung yang terbang dengan kedua sayapnya,,,,,,,,,,,,,
6|39|Dan orang-orang yang mendustakan ayat-ayat Kami adalah pekak, niscaya Dia menjadikan-Nya berada di atas jalan yang lurus.,,,,,,,,,,,,
"6|40|Katakanlah: ""Terangkanlah kepadaku jika datang siksaan Allah kepadamu",,,,,,,,,,,,,
6|41|(Tidak), jika Dia menghendaki, dan kamu tinggalkan sembahan-sembahan yang kamu sekutukan (dengan Allah).,,,,,,,,,,,
6|42|Dan sesungguhnya Kami telah mengutus (rasul-rasul) kepada umat-umat yang sebelum kamu,,,,,,,,,,,,,
6|43|Maka mengapa mereka tidak memohon (kepada Allah) dengan tunduk merendahkan diri ketika datang siksaan Kami kepada mereka,,,,,,,,,,,,,
6|44|Maka tatkala mereka melupakan peringatan yang telah diberikan kepada mereka, maka ketika itu mereka terdiam berputus asa.,,,,,,,,,,,,
6|45|Maka orang-orang yang zalim itu dimusnahkan sampai ke akar-akarnya. Segala puji bagi Allah,,,,,,,,,,,,,
"6|46|Katakanlah: ""Terangkanlah kepadaku jika Allah mencabut pendengaran dan penglihatan serta menutup hatimu",,,,,,,,,,,,,
"6|47|Katakanlah: ""Terangkanlah kepadaku jika datang siksaan Allah kepadamu dengan sekonyong-konyong",,,,,,,,,,,,,
6|48|Dan tidaklah Kami mengutus para rasul itu melainkan untuk memberikan kabar gembira dan memberi peringatan. Barangsiapa yang beriman dan mengadakan perbaikan,,,,,,,,,,,,,
6|49|Dan orang-orang yang mendustakan ayat-ayat Kami,,,,,,,,,,,,,
6|50|Katakanlah: Aku tidak mengatakan kepadamu,,,,,,,,,,,,,
6|51|Dan berilah peringatan dengan apa yang diwahyukan itu kepada orang-orang yang takut akan dihimpunkan kepada Tuhannya (pada hari kiamat),,,,,,,,,,,,,
6|52|Dan janganlah kamu mengusir orang-orang yang menyeru Tuhannya di pagi dan petang hari, (sehingga kamu termasuk orang-orang yang zalim).,,,,,,,,,,,,
6|53|Dan demikianlah telah Kami uji sebahagian mereka (orang-orang kaya) dengan sebahagian mereka (orang-orang miskin),,,,,,,,,,,,,
6|54|Apabila orang-orang yang beriman kepada ayat-ayat Kami itu datang kepadamu, kemudian ia bertaubat setelah mengerjakannya dan mengadakan perbaikan, maka sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.,,,,,,,,,,,
6|55|Dan demikianlah Kami terangkan ayat-ayat Al-Quran (supaya jelas jalan orang-orang yang saleh,,,,,,,,,,,,,
"6|56|Katakanlah: ""Sesungguhnya aku dilarang menyembah tuhan-tuhan yang kamu sembah selain Allah"". Katakanlah: ""Aku tidak akan mengikuti hawa nafsumu",,,,,,,,,,,,,
"6|57|Katakanlah: ""Sesungguhnya aku berada di atas hujjah yang nyata (Al Quran) dari Tuhanku",,,,,,,,,,,,,
"6|58|Katakanlah: ""Kalau sekiranya ada padaku apa (azab) yang kamu minta supaya disegerakan",,,,,,,,,,,,,
6|59|Dan pada sisi Allah-lah kunci-kunci semua yang ghaib; tidak ada yang mengetahuinya kecuali Dia sendiri, dan tidak jatuh sebutir biji-pun dalam kegelapan bumi, dan tidak sesuatu yang basah atau yang kering," melainkan tertulis dalam kitab yang nyata (Lauh Mahfudz)""",,,,,,,,,,
6|60|Dan Dialah yang menidurkan kamu di malam hari dan Dia mengetahui apa yang kamu kerjakan di siang hari, lalu Dia memberitahukan kepadamu apa yang dahulu kamu kerjakan.,,,,,,,,,,,,
6|61|Dan Dialah yang mempunyai kekuasaan tertinggi di atas semua hamba-Nya, ia diwafatkan oleh malaikat-malaikat Kami, dan malaikat-malaikat Kami itu tidak melalaikan kewajibannya.,,,,,,,,,,,
6|62|Kemudian mereka (hamba Allah) dikembalikan kepada Allah,,,,,,,,,,,,,
"6|63|Katakanlah: ""Siapakah yang dapat menyelamatkan kamu dari bencana di darat dan di laut",,,,,,,,,,,,,
"6|64|Katakanlah: ""Allah menyelamatkan kamu dari bencana itu dan dari segala macam kesusahan",,,,,,,,,,,,,
"6|65|Katakanlah: ""Dialah yang berkuasa untuk mengirimkan azab kepadamu",,,,,,,,,,,,,
"6|66|Dan kaummu mendustakannya (azab) padahal azab itu benar adanya. Katakanlah: ""Aku ini bukanlah orang yang diserahi mengurus urusanmu"".",,,,,,,,,,,,,
